,Candidate,State,District,Office Type,Partisan Lean,Primary %,Won Primary,Gender,Race,Veteran?,LGBTQ?,Elected Official?,Self-Funder?,STEM?,Obama Alum?,white_pct,black_pct,hispanic_pct,nonwhite_pct,foreignborn_pct,female_pct,age29andunder_pct,age65andolder_pct,median_hh_inc,clf_unemploy_pct,lesshs_pct,lesscollege_pct,lesshs_whites_pct,lesscollege_whites_pct,rural_pct,Hillary_Won?,Obama_Won?
68,Robert Lawton,CA,U.S. House California District 4,Representative,-0.1816,0.0525,No,Male,White,No,No,No,No,No,No,0.6977255095489666,0.017286302908383504,0.1971374073752985,0.30227449045103344,0.09586153051371876,0.4894734360015196,0.3428447747969257,0.2020931103309297,57155.09999999999,0.09982126433250134,0.1252128048355,0.7489929992476914,0.0670177327726918,0.7145527799340945,0.5191507776739108,0,0
69,Roza Calderon,CA,U.S. House California District 4,Representative,-0.1816,0.1557,No,Female,Nonwhite,No,No,No,No,Yes,No,0.6977255095489666,0.017286302908383504,0.1971374073752985,0.30227449045103344,0.09586153051371876,0.4894734360015196,0.3428447747969257,0.2020931103309297,57155.09999999999,0.09982126433250134,0.1252128048355,0.7489929992476914,0.0670177327726918,0.7145527799340945,0.5191507776739108,0,0
70,Julia Peacock,CA,U.S. House California District 42,Representative,-0.1531,0.7601999700000001,Yes,Female,White,No,No,No,No,No,No,0.372491923032568,0.0592880392031988,0.4746210236964539,0.627508076967432,0.21879631239317499,0.5025044193103639,0.43659559050076296,0.131887368259799,57972.0,0.11328409620906597,0.19521191425397,0.7881095734483591,0.0697465385396017,0.716193057393173,0.0462231023259064,1,1
71,Norman Quintero,CA,U.S. House California District 42,Representative,-0.1531,0.2398,No,Male,Nonwhite,No,No,No,No,No,No,0.372491923032568,0.0592880392031988,0.4746210236964539,0.627508076967432,0.21879631239317499,0.5025044193103639,0.43659559050076296,0.131887368259799,57972.0,0.11328409620906597,0.19521191425397,0.7881095734483591,0.0697465385396017,0.716193057393173,0.0462231023259064,1,1
72,Brian Forde,CA,U.S. House California District 45,Representative,-0.014299998999999999,0.1306,No,Male,White,No,No,No,No,Yes,Yes,0.41972651267746597,0.015315379455598601,0.34178827671571305,0.580273487322534,0.30377104224459994,0.506199614266089,0.401818396014828,0.1317602805175,78145.0,0.0675969105438793,0.154904231049021,0.615528319349175,0.0368531166074895,0.530021424476207,0.0014334443325298499,1,0
73,Dave Min,CA,U.S. House California District 45,Representative,-0.014299998999999999,0.38740002000000007,No,Male,Nonwhite,No,No,No,No,No,No,0.41972651267746597,0.015315379455598601,0.34178827671571305,0.580273487322534,0.30377104224459994,0.506199614266089,0.401818396014828,0.1317602805175,78145.0,0.0675969105438793,0.154904231049021,0.615528319349175,0.0368531166074895,0.530021424476207,0.0014334443325298499,1,0
74,Katie Porter,CA,U.S. House California District 45,Representative,-0.014299998999999999,0.44040001000000006,Yes,Female,White,No,No,No,No,No,No,0.41972651267746597,0.015315379455598601,0.34178827671571305,0.580273487322534,0.30377104224459994,0.506199614266089,0.401818396014828,0.1317602805175,78145.0,0.0675969105438793,0.154904231049021,0.615528319349175,0.0368531166074895,0.530021424476207,0.0014334443325298499,1,0
75,Kia Hamadanchy,CA,U.S. House California District 45,Representative,-0.014299998999999999,0.04150000100000001,No,Female,Nonwhite,No,No,No,No,No,No,0.41972651267746597,0.015315379455598601,0.34178827671571305,0.580273487322534,0.30377104224459994,0.506199614266089,0.401818396014828,0.1317602805175,78145.0,0.0675969105438793,0.154904231049021,0.615528319349175,0.0368531166074895,0.530021424476207,0.0014334443325298499,1,0
76,Deanie Schaarsmith,CA,U.S. House California District 48,Representative,-0.041799998,0.0179,No,Female,White,No,No,No,No,No,No,0.41972651267746597,0.015315379455598601,0.34178827671571305,0.580273487322534,0.30377104224459994,0.506199614266089,0.401818396014828,0.1317602805175,78145.0,0.0675969105438793,0.154904231049021,0.615528319349175,0.0368531166074895,0.530021424476207,0.0014334443325298499,1,0
77,Hans Keirstead,CA,U.S. House California District 48,Representative,-0.041799998,0.37439999,No,Male,White,No,No,No,Yes,Yes,No,0.41972651267746597,0.015315379455598601,0.34178827671571305,0.580273487322534,0.30377104224459994,0.506199614266089,0.401818396014828,0.1317602805175,78145.0,0.0675969105438793,0.154904231049021,0.615528319349175,0.0368531166074895,0.530021424476207,0.0014334443325298499,1,0
78,Harley Rouda,CA,U.S. House California District 48,Representative,-0.041799998,0.37599998,Yes,Male,White,No,No,No,Yes,No,No,0.41972651267746597,0.015315379455598601,0.34178827671571305,0.580273487322534,0.30377104224459994,0.506199614266089,0.401818396014828,0.1317602805175,78145.0,0.0675969105438793,0.154904231049021,0.615528319349175,0.0368531166074895,0.530021424476207,0.0014334443325298499,1,0
79,Laura Oatman,CA,U.S. House California District 48,Representative,-0.041799998,0.0301,No,Female,White,No,No,No,No,Yes,No,0.41972651267746597,0.015315379455598601,0.34178827671571305,0.580273487322534,0.30377104224459994,0.506199614266089,0.401818396014828,0.1317602805175,78145.0,0.0675969105438793,0.154904231049021,0.615528319349175,0.0368531166074895,0.530021424476207,0.0014334443325298499,1,0
80,Michael Kotick,CA,U.S. House California District 48,Representative,-0.041799998,0.0326,No,Male,White,No,No,No,No,No,No,0.41972651267746597,0.015315379455598601,0.34178827671571305,0.580273487322534,0.30377104224459994,0.506199614266089,0.401818396014828,0.1317602805175,78145.0,0.0675969105438793,0.154904231049021,0.615528319349175,0.0368531166074895,0.530021424476207,0.0014334443325298499,1,0
81,Omar Siddiqui,CA,U.S. House California District 48,Representative,-0.041799998,0.1081,No,Male,Nonwhite,No,No,No,Yes,Yes,No,0.41972651267746597,0.015315379455598601,0.34178827671571305,0.580273487322534,0.30377104224459994,0.506199614266089,0.401818396014828,0.1317602805175,78145.0,0.0675969105438793,0.154904231049021,0.615528319349175,0.0368531166074895,0.530021424476207,0.0014334443325298499,1,0
82,Rachel Payne,CA,U.S. House California District 48,Representative,-0.041799998,0.044899997999999997,No,Female,White,No,No,No,No,Yes,No,0.41972651267746597,0.015315379455598601,0.34178827671571305,0.580273487322534,0.30377104224459994,0.506199614266089,0.401818396014828,0.1317602805175,78145.0,0.0675969105438793,0.154904231049021,0.615528319349175,0.0368531166074895,0.530021424476207,0.0014334443325298499,1,0
83,Tony Zarkades,CA,U.S. House California District 48,Representative,-0.041799998,0.016,No,Male,White,Yes,No,No,No,Yes,No,0.41972651267746597,0.015315379455598601,0.34178827671571305,0.580273487322534,0.30377104224459994,0.506199614266089,0.401818396014828,0.1317602805175,78145.0,0.0675969105438793,0.154904231049021,0.615528319349175,0.0368531166074895,0.530021424476207,0.0014334443325298499,1,0
84,Douglas Applegate,CA,U.S. House California District 49,Representative,0.014199999999999999,0.2576,No,Male,White,Yes,No,No,No,No,No,0.443422694654122,0.03136413316651305,0.33631086496263,0.556577305345878,0.26953833870512844,0.5017997649612069,0.410936781831625,0.1294199127275485,72337.0,0.0729260928980669,0.145442780538203,0.625292007354256,0.040503221831333196,0.5364622814388921,0.017201969377128576,1,1
85,Mike Levin,CA,U.S. House California District 49,Representative,0.014199999999999999,0.34400002,Yes,Male,White,No,No,No,No,No,No,0.443422694654122,0.03136413316651305,0.33631086496263,0.556577305345878,0.26953833870512844,0.5017997649612069,0.410936781831625,0.1294199127275485,72337.0,0.0729260928980669,0.145442780538203,0.625292007354256,0.040503221831333196,0.5364622814388921,0.017201969377128576,1,1
86,Paul Kerr,CA,U.S. House California District 49,Representative,0.014199999999999999,0.0875,No,Male,White,Yes,No,No,Yes,No,No,0.443422694654122,0.03136413316651305,0.33631086496263,0.556577305345878,0.26953833870512844,0.5017997649612069,0.410936781831625,0.1294199127275485,72337.0,0.0729260928980669,0.145442780538203,0.625292007354256,0.040503221831333196,0.5364622814388921,0.017201969377128576,1,1
87,Sara Jacobs,CA,U.S. House California District 49,Representative,0.014199999999999999,0.3109,No,Female,White,No,No,No,Yes,No,Yes,0.443422694654122,0.03136413316651305,0.33631086496263,0.556577305345878,0.26953833870512844,0.5017997649612069,0.410936781831625,0.1294199127275485,72337.0,0.0729260928980669,0.145442780538203,0.625292007354256,0.040503221831333196,0.5364622814388921,0.017201969377128576,1,1
88,Ammar Campa-Najjar,CA,U.S. House California District 50,Representative,-0.1948,0.48360001,Yes,Male,Nonwhite,No,No,No,No,No,Yes,0.419805399831673,0.05335046304031315,0.4027272384530005,0.580194600168327,0.227050973779416,0.4999521674833444,0.42832537907459256,0.129483456598698,62250.5,0.09576968573066023,0.1655966221406775,0.7115826344038482,0.05694993279738929,0.629548097897375,0.03959679837381685,1,1
89,Josh Butner,CA,U.S. House California District 50,Representative,-0.1948,0.35509998,No,Male,White,Yes,No,No,No,No,No,0.419805399831673,0.05335046304031315,0.4027272384530005,0.580194600168327,0.227050973779416,0.4999521674833444,0.42832537907459256,0.129483456598698,62250.5,0.09576968573066023,0.1655966221406775,0.7115826344038482,0.05694993279738929,0.629548097897375,0.03959679837381685,1,1
90,Patrick Malloy,CA,U.S. House California District 50,Representative,-0.1948,0.16129998999999998,No,Male,White,No,No,No,No,No,No,0.419805399831673,0.05335046304031315,0.4027272384530005,0.580194600168327,0.227050973779416,0.4999521674833444,0.42832537907459256,0.129483456598698,62250.5,0.09576968573066023,0.1655966221406775,0.7115826344038482,0.05694993279738929,0.629548097897375,0.03959679837381685,1,1
91,Marge Doyle,CA,U.S. House California District 8,Representative,-0.17329999999999998,0.59610001,Yes,Female,White,No,Yes,No,No,Yes,No,0.5346486709837067,0.031968467806876115,0.33434646114859234,0.46535132901629334,0.1594892081535461,0.4870865165965423,0.3891182802986557,0.15045624511410102,53561.333333333336,0.0841545640736228,0.16246785298077565,0.751820006913041,0.0707274787777865,0.6894487490454543,0.3233218976757343,1,1
92,Rita Ramirez,CA,U.S. House California District 8,Representative,-0.17329999999999998,0.2767,No,Female,Nonwhite,No,No,No,No,No,No,0.5346486709837067,0.031968467806876115,0.33434646114859234,0.46535132901629334,0.1594892081535461,0.4870865165965423,0.3891182802986557,0.15045624511410102,53561.333333333336,0.0841545640736228,0.16246785298077565,0.751820006913041,0.0707274787777865,0.6894487490454543,0.3233218976757343,1,1
93,Ronald O'Donnell,CA,U.S. House California District 8,Representative,-0.17329999999999998,0.12710000000000002,No,Male,White,No,No,No,No,No,No,0.5346486709837067,0.031968467806876115,0.33434646114859234,0.46535132901629334,0.1594892081535461,0.4870865165965423,0.3891182802986557,0.15045624511410102,53561.333333333336,0.0841545640736228,0.16246785298077565,0.751820006913041,0.0707274787777865,0.6894487490454543,0.3233218976757343,1,1
94,Cary Kennedy,CO,Governor of Colorado,Governor,0.024900000000000002,0.24719998999999998,No,Female,White,No,No,Yes,No,No,No,0.742606961207924,0.01738852932589915,0.20023189921052553,0.2573930387920759,0.07096601728214821,0.4862698941918328,0.35668748238337306,0.16560819785616596,54886.04054054053,0.0638686912662188,0.09526853330573613,0.6822418176022755,0.05023974707744354,0.641280360388206,0.5295616238421632,1,1
95,Donna Lynne,CO,Governor of Colorado,Governor,0.024900000000000002,0.072800002,No,Female,White,No,No,Yes,No,No,No,0.742606961207924,0.01738852932589915,0.20023189921052553,0.2573930387920759,0.07096601728214821,0.4862698941918328,0.35668748238337306,0.16560819785616596,54886.04054054053,0.0638686912662188,0.09526853330573613,0.6822418176022755,0.05023974707744354,0.641280360388206,0.5295616238421632,1,1
96,Jared Polis,CO,Governor of Colorado,Governor,0.024900000000000002,0.4443,Yes,Male,White,No,Yes,Yes,Yes,No,No,0.742606961207924,0.01738852932589915,0.20023189921052553,0.2573930387920759,0.07096601728214821,0.4862698941918328,0.35668748238337306,0.16560819785616596,54886.04054054053,0.0638686912662188,0.09526853330573613,0.6822418176022755,0.05023974707744354,0.641280360388206,0.5295616238421632,1,1
97,Michael Johnston,CO,Governor of Colorado,Governor,0.024900000000000002,0.2357,No,Male,White,No,No,Yes,No,No,Yes,0.742606961207924,0.01738852932589915,0.20023189921052553,0.2573930387920759,0.07096601728214821,0.4862698941918328,0.35668748238337306,0.16560819785616596,54886.04054054053,0.0638686912662188,0.09526853330573613,0.6822418176022755,0.05023974707744354,0.641280360388206,0.5295616238421632,1,1
98,Joe Neguse,CO,U.S. House Colorado District 2,Representative,0.18040001,0.6581999999999999,Yes,Male,Nonwhite,No,No,No,No,No,No,0.8213299517805901,0.007538013059691116,0.12408213001746528,0.17867004821940988,0.08066122876878612,0.4818036911924564,0.3465012277592635,0.13207752854390983,70362.2,0.04709652497372154,0.04923601003303303,0.559206084703928,0.022342603981791984,0.52475421938996,0.4501533539061363,1,1
99,Mark Williams,CO,U.S. House Colorado District 2,Representative,0.18040001,0.3418,No,Male,Nonwhite,Yes,No,No,No,No,No,0.8213299517805901,0.007538013059691116,0.12408213001746528,0.17867004821940988,0.08066122876878612,0.4818036911924564,0.3465012277592635,0.13207752854390983,70362.2,0.04709652497372154,0.04923601003303303,0.559206084703928,0.022342603981791984,0.52475421938996,0.4501533539061363,1,1
100,Arn Menconi,CO,U.S. House Colorado District 3,Representative,-0.1303,0.082200003,No,Female,White,No,No,No,No,No,No,0.7415665524080195,0.005551545141799735,0.2214302848793803,0.25843344759198045,0.05864303444859604,0.4914345285472329,0.33786881495938487,0.1900238951533485,47813.275862068964,0.06893539505934615,0.09704204035866741,0.6785111096159133,0.05185966200453633,0.6326606301593415,0.6646720144034759,0,0
101,Diane Mitsch Bush,CO,U.S. House Colorado District 3,Representative,-0.1303,0.64099998,Yes,Female,White,No,No,Yes,No,No,No,0.7415665524080195,0.005551545141799735,0.2214302848793803,0.25843344759198045,0.05864303444859604,0.4914345285472329,0.33786881495938487,0.1900238951533485,47813.275862068964,0.06893539505934615,0.09704204035866741,0.6785111096159133,0.05185966200453633,0.6326606301593415,0.6646720144034759,0,0
102,Karl Hanlon,CO,U.S. House Colorado District 3,Representative,-0.1303,0.2768,No,Male,White,No,No,No,No,No,No,0.7415665524080195,0.005551545141799735,0.2214302848793803,0.25843344759198045,0.05864303444859604,0.4914345285472329,0.33786881495938487,0.1900238951533485,47813.275862068964,0.06893539505934615,0.09704204035866741,0.6785111096159133,0.05185966200453633,0.6326606301593415,0.6646720144034759,0,0
103,Chase Kohne,CO,U.S. House Colorado District 4,Representative,-0.2468,0.3532,No,Male,White,Yes,No,No,No,Yes,No,0.7201769175276549,0.024368755919464146,0.21834458674348117,0.2798230824723447,0.07184343965482869,0.47960089604795775,0.3791743465343606,0.16411083202520554,51405.772727272735,0.0687260139636536,0.1185863732097552,0.7663682697559918,0.06438189969720967,0.7335016429273561,0.577822747398503,1,1
104,Karen McCormick,CO,U.S. House Colorado District 4,Representative,-0.2468,0.6462999700000001,Yes,Female,White,No,No,No,No,Yes,No,0.7201769175276549,0.024368755919464146,0.21834458674348117,0.2798230824723447,0.07184343965482869,0.47960089604795775,0.3791743465343606,0.16411083202520554,51405.772727272735,0.0687260139636536,0.1185863732097552,0.7663682697559918,0.06438189969720967,0.7335016429273561,0.577822747398503,1,1
105,Stephany Rose Spaulding,CO,U.S. House Colorado District 5,Representative,-0.25730000000000003,1.0,Yes,Female,Nonwhite,No,No,No,No,No,No,0.8338983050538925,0.025789876545784067,0.1018282468792155,0.16610169494610738,0.03996290819887624,0.4688066132058634,0.3123812291366324,0.1772160396313894,55783.6,0.061653178622676934,0.06995977255615463,0.6991429645316132,0.05035631120022303,0.6752306337380871,0.47074411738137756,0,0
106,Jason Crow,CO,U.S. House Colorado District 6,Representative,0.05420000099999999,0.6594000200000001,Yes,Male,White,Yes,No,No,No,No,No,0.6580417734755644,0.0468321149038468,0.21929153678609128,0.3419582265244357,0.12378954054055419,0.5027151624619436,0.4162511231864986,0.10409294143211134,77830.33333333333,0.052455629667609596,0.09201414022295,0.5979208909223916,0.038480312437172697,0.5493945990926034,0.0516107119537685,1,1
107,Levi Tillemann,CO,U.S. House Colorado District 6,Representative,0.05420000099999999,0.34060001,No,Male,White,No,No,No,No,Yes,Yes,0.6580417734755644,0.0468321149038468,0.21929153678609128,0.3419582265244357,0.12378954054055419,0.5027151624619436,0.4162511231864986,0.10409294143211134,77830.33333333333,0.052455629667609596,0.09201414022295,0.5979208909223916,0.038480312437172697,0.5493945990926034,0.0516107119537685,1,1
108,Stacey Abrams,GA,Governor of Georgia,Governor,-0.083400002,0.7644000200000001,Yes,Female,Nonwhite,No,No,Yes,No,No,No,0.6132220816418791,0.28738491967479485,0.06476694883713391,0.38677791835812125,0.054044470092836985,0.5054290044227876,0.39586873959555857,0.15098240724189077,43720.37016574586,0.09032843413349129,0.18129004155744607,0.8029385918581825,0.1386263077804058,0.767009757912284,0.5479414590909226,1,1
